Region,County,Title,Description,Latitude,Longitude,Tags 1,Tags 2,Website URL,Photo URL,Location
Adirondacks,Warren County,Luzerne Music Center and Luzerne Chamber Music Festival,"Internationally renowned guest artists and members of  the Philadelphia Orchestra and New York City Ballet Orchestra with Luzerne Chamber Players, Luzerne Symphony Orchestra. Monday evening concerts feature resident artists, faculty and visiting performers. Luzerne Faculty Concerts, Friday evenings. Student performances Saturday and Sunday.",43.320548000000002,-73.825891999999996,Arts & Culture,Music,http://www.luzernemusic.org,,"(43.320548000000002, -73.825891999999996)"
Adirondacks,Warren County,Luzerne Public Beach,Swim. Late June-Labor Day. Free.,43.319240999999998,-73.834066899999996,Water Adventures,Beaches,http://www.townoflakeluzerne.com,,"(43.319240999999998, -73.834066899999996)"
Adirondacks,Warren County,Lynn Benevento Gallery,"A gallery of Adirondack art, paintings and prints of favorite local and Adirondack Mountains scenery, hot air balloons, woodland flowers and more.",43.316955299999996,-73.841362200000006,Arts & Culture,Galleries & Art spaces,http://www.lynnbenevento.com,,"(43.316955299999996, -73.841362200000006)"
Adirondacks,Warren County,Magic Forest,"Santa's summer home, Fairy Tale Trail, costume characters, safari tram and live animals to feed!  Made especially for the younger kids and their families, kidddie & adult rides, plus a train. Snack bar or bring your own picnic! One admission.",43.394183099999999,-73.7037227,Amusements|Animals,Animals|Family entertainment,http://www.magicforestpark.com,,"(43.394183099999999, -73.7037227)"
Adirondacks,Warren County,Majestic Balloon Flights,"Enjoy a beautiful hot air balloon flight over historic upstate NY. Champagne toasts, gift certificate to Log Jam Restaurant, pictures of flight and child rates. Reservations preferred but not required.",43.359262299999997,-73.699317800000003,Air Adventures,Hot air ballooning,http://www.majesticballoonflights.com,,"(43.359262299999997, -73.699317800000003)"
Adirondacks,Warren County,"Mickey Finn Fly Fishing, LLC","Guided trips, Southern basin of Lake George for the experienced angler or those just beginning. Fly fishing or spin casting. New York State fishing license required prior to trip.",43.453202300000001,-73.648101100000005,Outdoor Guide Services,Outdoor Guides,http://www.mickeyfinnflyfishing.com,,"(43.453202300000001, -73.648101100000005)"
Adirondacks,Warren County,Mike's Charter Fishing,"Guided fishing charters on Lake George. Heated shanty for ice fishing, weather permitting.",43.551962199999998,-73.827607999999998,Outdoor Guide Services|Water Adventures,Fishing|Outdoor Guides,http://www.fish-lakegeorge.com,,"(43.551962199999998, -73.827607999999998)"
Adirondacks,Warren County,Mohican Trail Historical Driving Tour,"Self-guided military history tour. The Heart of the Hudson-Champlain Corridor"" from Glens Falls to Ticonderoga. Includes 17th-19th century military sites,  museums,  cemeteries, forts and houses in the heart of Revolutionary War area.""",43.309258100000001,-73.643803000000005,History & Culture|Museums|Tours & Excursions,Historic sites|Historical|Military history|Tours & Excursions,,,"(43.309258100000001, -73.643803000000005)"
Adirondacks,Warren County,"Morgan, The",Replica of 19th century touring boat. Sightseeing cruise through the narrows with some of the best views of the Adirondacks. Featuring firework cruises on Thursday; reservations.,43.557222199999998,-73.654722199999995,Tours & Excursions,Boat tours,http://www.thesagamore.com,,"(43.557222199999998, -73.654722199999995)"
Adirondacks,Warren County,Mountain Road Carriage Co.,Horsedrawn carriage limousine service to local restaurants. Also scenic carriage rides in and around Lake Luzerne and Rockwell Falls area. Reservations taken year round.,43.287478399999998,-73.818864500000004,Tours & Excursions,Carriage Rides,,,"(43.287478399999998, -73.818864500000004)"
Adirondacks,Warren County,Mt Kenyon Family Campground,"Family campground; wooded, clean, quiet, safe. Pool, rec hall, laundry. Hiking and ATV riding. Wi-Fi. On Rt 9N (south) 4 miles west of Lake George. Trail Pass ATV Access.",43.318723400000003,-73.838125099999999,Camping|Land Adventures,ATV|Privately-owned Campgrounds,http://www.mtkenyon.com,,"(43.318723400000003, -73.838125099999999)"
Adirondacks,Warren County,Natural Stone Bridge and Caves Park,"Largest marble cave entrance in the east. Self-guided tour, caves, waterfall, geological wonders. Guided spelunking adventure tour by reservation. Snowshoe Adventure, self-guided tours; evening moonlight guided tours; snowshoe rentals available, reservations required.",43.747245800000002,-73.852571299999994,Amusements|Land Adventures|Nature|Snow Adventures|Tours & Excursions,Caverns & Mines|Caving|Family entertainment|Snowshoeing|Tours & Excursions,http://www.stonebridgeandcaves.com,,"(43.747245800000002, -73.852571299999994)"
Adirondacks,Warren County,Nettle Meadow Goat Farm & Cheese Company,50 acre goat farm and cheese company. We make several varieties of soft goat cheeses. Farm is open seven days a week and visitors with a love of animals and cheese are welcome!,43.544474000000001,-73.921704000000005,Animals|Local food and drinks,Animals|Farm Visits|Specialties,http://www.nettlemeadow.com,,"(43.544474000000001, -73.921704000000005)"
Adirondacks,Warren County,New York Independence Trail,Relive the Birth of a Great Nation. Self-guided tour of some of the most important sites of the French & Indian and Revolutionary Wars. Over 40 historic sites includes authentically restored forts and grand government buildings.,43.435571199999998,-73.718317200000001,History & Culture|Museums|Tours & Excursions,Historic sites|Historical museums|Historical villages|Military history|Tours & Excursions,http://www.independencetrail.org,,"(43.435571199999998, -73.718317200000001)"
Adirondacks,Warren County,New York Independence Trail ~ I Love NY History,"All Trails Lead to New York State. In colonial and revolutionary America, New York State was at the crossroads of the growing nation and history. Self-guided tour highlights over 40 historic sites.",43.435571199999998,-73.718317200000001,History & Culture|Tours & Excursions,Historic sites|Historical museums|Historical villages|History & Culture|Military history|Presidential sites,http://www.independencetrail.org,,"(43.435571199999998, -73.718317200000001)"
Adirondacks,Warren County,New York Independence Trail ~ Who Fired the First Shot?,"Self-guided tour from Native American perspective of French & Indian and Revolutionary Wars. Highlights Iroquois, Mohican, Oneida, Seneca, and others. Learn more of the valiant struggles and invaluable contributions of the Native American people.",43.435571199999998,-73.718317200000001,History & Culture|Museums|Tours & Excursions,Historic sites|Historical|Historical museums|Historical villages|Military history,http://www.independencetrail.org,,"(43.435571199999998, -73.718317200000001)"
Adirondacks,Warren County,New York Independence Waterways Trail,"Waterways were the natural superhighways of the late 18th century. Relive our legacy, travel and explore. Self-guided tour of these historic waterways used during the French & Indian and Revolutionary Wars.",43.435571199999998,-73.718317200000001,History & Culture|Tours & Excursions,Historic sites|History & Culture|Military history,http://www.independencetrail.org/waterways.html,,"(43.435571199999998, -73.718317200000001)"
Adirondacks,Warren County,New York State DEC Region 5 Fishing & Hunting Hotline,Check this website for the latest fishing and hunting information in and around Warren County and the Lake George area.,43.501460000000002,-73.796408999999997,Land Adventures|Water Adventures,Fishing|Hunting,http://www.dec.ny.gov/outdoor/9219.html,,"(43.501460000000002, -73.796408999999997)"
Adirondacks,Warren County,Norowal Marina,"Full service marina.  Park and launch; limited dock rental, fuel, pump out, showers, laundromat.",43.558636499999999,-73.653048299999995,Water Adventures,Marinas|Motorboat rentals,http://www.norowalmarina.com,,"(43.558636499999999, -73.653048299999995)"
Adirondacks,Warren County,North Country Heliflight,"Scenic helicopter flights for up to 3 passengers, by reservation over Lake George, Gore Mountain and more.",43.647259900000002,-73.606971999999999,Air Adventures|Tours & Excursions,Air tours,,,"(43.647259900000002, -73.606971999999999)"
Adirondacks,Warren County,North Creek Depot Museum,"Historic train station where Vice President Roosevelt departed from the Adirondacks on Sept 14, 1901 to Buffalo where he was sworn in as the 26th President. History of alpine skiing, mining & historical train diorama. Local interest exhibits.",43.702641700000001,-73.989287300000001,Museums,Historical,http://www.northcreekdepotmuseum.com,,"(43.702641700000001, -73.989287300000001)"
Adirondacks,Warren County,North Creek Rafting Company,"Offering rafting on the Hudson and Moose Rivers. Licensed guides, small personalized trips. Brand new wetsuits (washed & dried daily) and SOTAR rafts. Nearly 17 miles of Class III & IV rapids thru Hudson River Gorge. Overnight trips available.",43.687826999999999,-73.986749000000003,Outdoor Guide Services|Water Adventures,Outdoor Guides|Whitewater,http://www.northcreekrafting.com,,"(43.687826999999999, -73.986749000000003)"
Adirondacks,Warren County,North Creek Tours,"Enjoy a guided historic walking tour along Main Street with a local historian. Begin at the Nationally recognized historic railroad station where Theodore Roosevelt learned he was the 26th President. Listen to stories of life in the Adirondacks - logging, tanneries, and mining. Look for the yellow umbrella! Reservations suggested.",43.702641700000001,-73.989287300000001,History & Culture|Tours & Excursions,Historic sites|History & Culture|Walking tours,http://www.northcreektours.com,,"(43.702641700000001, -73.989287300000001)"
Adirondacks,Warren County,Northeast Mountain guides & Wilderness School,"Offering custom guided outdoor experiences. Hiking, educational hikes, youth adventures, backpacking, mountaineering, cross-country skiing, and snowshoeing throughout the Adirondacks for beginners to experienced.",43.408465,-73.710823199999993,Outdoor Guide Services|Snow Adventures,Skiing (XC)|Snowshoeing,http://www.northeastmountainguides.com,,"(43.408465, -73.710823199999993)"
Adirondacks,Warren County,Northern Lake George Resort SCUBA/Diving Center,"Diving resort/center. Airfills, courses, charters.",43.682338000000001,-73.508008000000004,Water Adventures,Scuba diving,http://www.northernlakegeorge.com,,"(43.682338000000001, -73.508008000000004)"
Adirondacks,Warren County,Northern Warren Trailblazers,Trails in northwestern Warren County. One of 4 area snowmobile clubs. ATV's are NOT allowed on snowmobile trails in Warren County. IMPORTANT: Rail trails from Stony Creek to North Creek now service trains; snowmobiles prohibited. Request map at www.VisitLakeGeorge.com. Connector trail to Speculator closed for 1/2 mile at Bowen Hill Rd and River Rd.,42.108111000000001,-73.818928999999997,Snow Adventures,Snowmobiling,http://www.northernwarrentrailblazers.snowclubs.com,,"(42.108111000000001, -73.818928999999997)"
Adirondacks,Warren County,North River Hobby Farm,"Experience country life in an authentic turn-of-the-century Adirondack camp. Collect eggs from the hen house, pick your own fresh peas or cut wildflowers. Enjoy canning, baking, and children's workshops. Guided mule rides on some afternoons. Farm-to-table-menu and ice cream too!",43.742202900000002,-74.0762,Animals|Land Adventures|Nature,Farm Visits,http://www.northriverhobbyfarm.com,,"(43.742202900000002, -74.0762)"
Adirondacks,Warren County,Our Town Theatre Group,"Community Theatre, Seagle Music Colony, Pendragon Theatre performances, and foreign film presentations.",43.697429,-73.985629000000003,Arts & Culture,Film|Music|Theater,http://www.ottg.org,,"(43.697429, -73.985629000000003)"
Adirondacks,Warren County,Outback Outfitters Guiding Service & Lodge,"Fish & hunt the Adirondacks for trout, bass, landlocked salmon, pike, trophy deer, bear, grouse and predators. Summer and winter interpretive hiking. Ice fishing, weather permitting.  Lodging is also available at Outback Lodge.",43.723281100000001,-74.063547900000003,Cabins & Cottages|Land Adventures|Outdoor Guide Services|Snow Adventures,Cabins & Cottages|Hiking|Hunting|Outdoor Guides|Snowshoeing,http://www.outbackoutfitter.com,,"(43.723281100000001, -74.063547900000003)"
Adirondacks,Warren County,Pack Demonstration Forest SUNY-ESF,"2,500 acre environmental demonstration forest maintained by SUNY College of Environmental Science and Forestry. Self-guided 1 mile Grandmother's Tree Nature Trail.  Includes an 85 acre lake. Mountain biking, canoeing and kayaking, cross-country skiing and snowshoeing. No picnicking or overnight camping. Nature Trail is wheelchair accessible.",43.545889600000002,-73.801511700000006,Land Adventures|Nature|Snow Adventures,Bicycling|Hiking|Other parks|Skiing (XC)|Snowshoeing,http://www.dec.ny.gov/education/1875.html,,"(43.545889600000002, -73.801511700000006)"
Adirondacks,Warren County,Padanarum Preserve,"500-acre preserve, maintained by The Lake George Land Conservancy. New trails to be created summer 2012. Beaver ponds, wetlands, flat and easy forested hiking trails.",43.645938000000001,-73.647281899999996,Nature|Snow Adventures,Birding|Nature|Snowshoeing,http://www.lglc.org,,"(43.645938000000001, -73.647281899999996)"
Adirondacks,Warren County,Painted Pony Rodeo,"Professional rodeo sanctioned by PRCA, IPRA & APRA. Texas style BBQ every rodeo night, country western dancing and entertainment in Longhorn Saloon.",43.361745900000003,-73.802098999999998,Sports & Gaming,Rodeos,http://www.paintedponyrodeo.com,,"(43.361745900000003, -73.802098999999998)"
Adirondacks,Warren County,Palmer Brothers Marina,"Complete service marina. Gas, motor boat and row boat rental. Boat storage. On Brant Lake.",43.75694,-73.677848999999995,Water Adventures,Marinas|Motorboat rentals,,,"(43.75694, -73.677848999999995)"
Adirondacks,Warren County,Palmer Pond Trails,Easy to moderate marked hiking trails with great Adirondack vistas.,43.661729999999999,-73.839714999999998,Land Adventures,Hiking,http://www.dec.ny.gov,,"(43.661729999999999, -73.839714999999998)"
Adirondacks,Warren County,Parasailing  Adventures,"Soar 300 ft over Lake George, 2-3 mile ride in the air! No experience necessary, full instruction provided.",43.423487000000002,-73.712660999999997,Air Adventures,Para sailing,http://www.lakegeorgerecreation.com,,"(43.423487000000002, -73.712660999999997)"
Adirondacks,Warren County,Parasail Joe's,Offers the longest para-sail rides on Lake George with the longest tow lines and experienced crews.,43.424811200000001,-73.711899599999995,Air Adventures,Para sailing,http://www.parasailjoes.com,,"(43.424811200000001, -73.711899599999995)"
Adirondacks,Warren County,Party Palace Family Fun Center,"Indoor family fun center features bounce houses, mini golf, basketball hoops, arcade, giant playground area, T-ball. Inflatable rides, Toddler Bounce and Make a Friend!",43.326835000000003,-73.676618000000005,Amusements,Family entertainment,http://www.itsmypartypalace.com,,"(43.326835000000003, -73.676618000000005)"
Adirondacks,Warren County,Performance Marine,Offering emergency towing and repairs.,43.556244,-73.655351199999998,Water Adventures,Marinas,http://www.perfmar.com,,"(43.556244, -73.655351199999998)"
Adirondacks,Warren County,Pharaoh Lake Wilderness Region,"Entrance points at Schroon Lake, Adirondack, Hague. Vast wilderness area, NYS DEC-maintained trails, old tote roads, streams, lake, ponds; variety of hills and mountains, varying degrees of difficulty. Moderate to difficult trail to Pharaoh Mountain.",43.717637000000003,-73.806441000000007,Land Adventures,Hiking,,,"(43.717637000000003, -73.806441000000007)"
Adirondacks,Warren County,Pharaoh Lake Wilderness Region,"Entrance points at Schroon Lake, Adirondack, Hague. Vast wilderness area, NYS DEC-maintained trails, old tote roads, streams, lake, ponds; variety of hills, mountains, varying degrees of difficulty. Moderate to difficult trail to Pharaoh Mountain.",43.783108900000002,-73.770478999999995,Land Adventures,Hiking,,,"(43.783108900000002, -73.770478999999995)"
Adirondacks,Warren County,Pilot Knob Marina,Full service marina and ship store.,43.516354800000002,-73.629228900000001,Water Adventures,Marinas,,,"(43.516354800000002, -73.629228900000001)"
Adirondacks,Warren County,Pirate's Cove Adventure Golf ~ Lake George,"18-hole chamanionship course. A world of legendary pirates, sunken ships, gorgeous waterfalls, dreaded pirate dungeons, and romantic buccaneer lore!",43.406401000000002,-73.710667999999998,Amusements,Family entertainment,http://www.piratescove.net,,"(43.406401000000002, -73.710667999999998)"
Adirondacks,Warren County,Pirate's Cove Adventure Golf ~ Queensbury,"Two 18-hole championship mini-golf. Mountain caves, foot bridges and waterfalls.",43.346228000000004,-73.6885099,Amusements,Family entertainment,http://www.piratescove.net,,"(43.346228000000004, -73.6885099)"
Adirondacks,Warren County,Prospect Mountain Hiking Trail,"Marked, moderate trail follows bed of old cable railway to 2,030ft summit for views of Adirondacks and Vermont Green Mountains. Trailhead on Cooper or Smith Sts. Most accessible trail in Adirondacks, also accessible via the scenic toll highway.",43.426303900000001,-73.719837999999996,Land Adventures,Hiking,http://www.dec.ny.gov/outdoor/9176.html,,"(43.426303900000001, -73.719837999999996)"
Adirondacks,Warren County,Prospect Mountain Veterans Memorial Highway,"Beautiful 5 1/2 mile drive to 2,030ft summit to view Adirondacks. 3 overlooks: The Narrows, Lake George and The Eagle's Eye. On summit take escorted shuttle ride to breathtaking panorama. View the remains of the worlds largest cable railroad.",41.836404999999999,-73.933080000000004,Nature,Scenic drives & views,http://www.dec.ny.gov/outdoor/9176.html,,"(41.836404999999999, -73.933080000000004)"
Adirondacks,Warren County,Pulp Mill Museum,"Museum of industrial machinery, photos. Houses the first American made grinding machine made by Bagley & Sewell of Watertown.",43.321543900000002,-73.839618999999999,Museums,Historical|Science-Natural History,,,"(43.321543900000002, -73.839618999999999)"
Adirondacks,Warren County,Queensbury Country Club,"Scenic, well-maintained championship golf course, nestled between two mountain ranges at the head of Dunham's Bay wetlands. 18-holes, 6215 yards, par 70 surrounded by Adirondack Mountains; driving range and putting green. 6am-dusk",43.396948000000002,-73.632371000000006,Land Adventures,Golf Private,http://www.queensburygolf.com,,"(43.396948000000002, -73.632371000000006)"
Adirondacks,Warren County,Queensbury Land Conservancy,"Van Dusen Preserve offers all types of terrain from level to sloping and, in some sections, quite steep; walking, hiking and snowshoeing; parking. Clendon Brook Preserve offers hiking. NO vehicles, camping or campfires are permitted in either Preserve.",43.294831000000002,-73.702776299999996,Land Adventures|Nature|Snow Adventures,Hiking|Nature|Snowshoeing,http://www.qlcny.org,,"(43.294831000000002, -73.702776299999996)"
Adirondacks,Warren County,Railroads on Parade,"Five miniature worlds of model trains in a 5,000 sq ft exhibit space including 50 trains, trolleys, animations, computer lighting, scenery and backdrops. Exhibits include The Station, 1939 World's Fair, Park Ave, Hellgate Bridge, and Prince Edward Island. Groups welcome. Season passes available.",43.727920099999999,-73.8225312,Amusements|History & Culture|Museums,Family entertainment|Historical|More History & Culture|Transportation,http://www.railroadsonparade.com,,"(43.727920099999999, -73.8225312)"
Adirondacks,Warren County,Rent a Boat with a Captain,"Take a leisure cruise, fly a kite, bring a lunch & swim. Underwater camera and remote control boats. Fun for the whole family; reservations.",43.647259900000002,-73.606971999999999,Tours & Excursions|Water Adventures,Boat tours|More Water Adventure,http://www.capital.net/com/fishing,,"(43.647259900000002, -73.606971999999999)"
Adirondacks,Warren County,Rich Morin's Professional SCUBA Center,"We offer PADI Discover SCUBA Diving Discovery program; first time experience or guided tours for certified divers. Snorkeling, Bubblemakers Discovery programs. Over 100 recreational & professional courses offered. Rental equipment available.",43.309790499999998,-73.643223899999995,Water Adventures,Scuba diving,http://www.richmorinsproscubacenters.com,,"(43.309790499999998, -73.643223899999995)"
Adirondacks,Warren County,Ridin-Hy Ranch Resort,"Full American Plan. YR Ranch Resort. Private lake with beach, full social programs. Nightly activities; winter program with skiing, snowtubing, horseback riding for guests. Close to Gore Mt & Lake George attractions. Free rodeo weekly.",43.496735100000002,-73.776231300000006,Dude Ranches|Snow Adventures,Dude Ranches|Skiing & Boarding|Snow tubing,http://www.ridinhy.com,,"(43.496735100000002, -73.776231300000006)"
Adirondacks,Warren County,Ridin Hy Ranch Rodeo,"Jackpot rodeo features calf roping, team roping, barrel racing and steer wrestling.",43.496735100000002,-73.776231300000006,Sports & Gaming,Rodeos,http://www.ridinhy.com,,"(43.496735100000002, -73.776231300000006)"
Adirondacks,Warren County,Risky Business Fishing Charters,"Fishing guide and charters on Lake George, New York State Licensed Guide. All sport fishing equipment provided.",43.551962199999998,-73.827607999999998,Outdoor Guide Services|Water Adventures,Fishing|Outdoor Guides,http://capital.net/com/fishing,,"(43.551962199999998, -73.827607999999998)"
Adirondacks,Warren County,River Ridin,"Trak-yak paddler, stand-ip paddle board, kayak, tube, jet ski, and boat rentals for use on the Sacandaga and Hudson Rivers.",43.312524500000002,-73.834957000000003,Water Adventures,Kayaking / Canoeing|Motorboat rentals|River tubing,http://www.riverridin.com,,"(43.312524500000002, -73.834957000000003)"
Adirondacks,Warren County,RockSport Climbing & Outdoor Guiding Center,"4,200 sq-ft of indoor rock climbing walls; beginner to expert. NYS Licensed guides for wilderness hiking, rock climbing, ice climbing and training.",43.331516000000001,-73.661124000000001,Land Adventures|Outdoor Guide Services,Hiking|Outdoor Guides|Rock climbing,http://www.rocksportny.com,,"(43.331516000000001, -73.661124000000001)"
Adirondacks,Warren County,Rod Bender Charters,"New York State Licensed guide offers charters for fishing lake trout, land-locked salmon, smallmouth and largemouth bass and ice fishing on the Queen of American Lakes, Lake George. All equipment provided.",43.506322400000002,-73.676038300000002,Outdoor Guide Services,Outdoor Guides,http://www.captjj.com,,"(43.506322400000002, -73.676038300000002)"
Adirondacks,Warren County,Rogers Memorial Park,"Swim, picnic. Late June-Labor Day.  Parking fee.",43.557222199999998,-73.654722199999995,Water Adventures,Beaches,http://www.townofboltonlanding.com,,"(43.557222199999998, -73.654722199999995)"
Adirondacks,Warren County,Rogers Rock Campground Cross-Country Ski Trails,"10 km of groomed trails, through forest, with views of Lake George. 3.2 miles lit for night skiing.",43.733579900000002,-73.502110000000002,Snow Adventures,Skiing (XC)|Snowshoeing,http://www.warrencountydpw.com/Parks_Rec07/pdfFiles/Rogers%20Rock%20Cross%20Country%20Ski%20Trails.pdf,,"(43.733579900000002, -73.502110000000002)"
Adirondacks,Warren County,Round Hole-Square Peg Gallery,"Monthly rotating exhibits by local artists. Music, video, sculpture and everything in between. Also a stop on seasonal Third Thursday at Glens Falls Art Walk.",43.309947999999999,-73.645291999999998,Arts & Culture,Galleries & Art spaces,http://www.declareservices.con,,"(43.309947999999999, -73.645291999999998)"
Adirondacks,Warren County,Ruggiero's Horseback Riding,"Guided trail rides for beginner to experienced riders, ages 7 and older. Pony rides for ages 6 and under. Helmets available. Family owned and operated with over 40 years experience.",43.3644654,-73.799043699999999,Animals|Land Adventures,Horseback riding,http://www.paintedponyranch.com,,"(43.3644654, -73.799043699999999)"
Adirondacks|Capital-Saratoga,Warren County,Sacandaga Outdoor Center,"Whitewater rafting and tubing on Sacandaga and Hudson Rivers. Raft & Ride horseback packages. Kayak, canoe and SUP rentals. Guided mountain bike tours; bicycle rentals, repairs. Fish with Licensed New York State Outdoor Guides; guided hikes all abilities and ages; guided snowshoe hikes.",43.317172499999998,-73.848126800000003,Land Adventures|Outdoor Guide Services|Water Adventures,Bicycling|Fishing|Hiking|Horseback riding|Kayaking / Canoeing|River tubing|Water Adventures|Whitewater,http://www.4soc.com,,"(43.317172499999998, -73.848126800000003)"
Adirondacks,Warren County,Sacred Heart Church,"See the history of Lake George area and Father Issac Jogues, a Jesuit missionary, as depicted in the stained glass windows of the church. Father Jogues is believed to be the first European to see Lake George.",43.420293999999998,-73.717366999999996,History & Culture,History & Culture,http://www.sacredheartcatholiccommunity.com/custom.asp?p=2,,"(43.420293999999998, -73.717366999999996)"
Adirondacks,Warren County,Saddle Up Stables,Enjoy horseback riding with scenic views of Lake George. Large selections of horses available for children to experienced riders.  Pony rides for children. Riding helmets available. Groups welcome. Family operated since 1945.  No reservations.,43.426180899999999,-73.712340800000007,Animals|Land Adventures,Horseback riding,http://www.ridingstables.com,,"(43.426180899999999, -73.712340800000007)"
Adirondacks,Warren County,Sagamore Golf Club,"Donald Ross signature Course; 18 holes, 6900 yards, par 70. Overlooking beautiful Lake George. Open to public.",43.576143100000003,-73.661057799999995,Land Adventures,Golf Private,http://www.thesagamore.com,,"(43.576143100000003, -73.661057799999995)"
Adirondacks,Warren County,Saratoga & North Creek Railway,Classic excursion train as well as a passenger rail train along the upper the Hudson River with 7 station stops between North Creek and Saratoga Springs Connection available to the national rail system at Saratoga Springs. Gore Mountain Snow Train via Saratoga Springs. Ticketed passengers must arrive 30 minutes prior to departure.,43.703453000000003,-73.989924999999999,History & Culture|Tours & Excursions|Transportation,Railroads|Train|Transportation,http://www.sncrr.com,http://iloveny.com/d3k/mem/Generic/3710/1171.jpg,"(43.703453000000003, -73.989924999999999)"
Adirondacks,Warren County,Scenic Northwoods Gondola,"Gondola ride offers scenic view of High Peaks & Southern Adirondacks.  Enjoy hiking, picnicking and great photo opportunities.",43.6725122,-74.007958400000007,Nature,,http://www.goremountain.com,,"(43.6725122, -74.007958400000007)"
Adirondacks,Warren County,Schoolhouse Museum,"Old schoolhouse from early days of Lake Luzerne. Antique furniture, desks, school bell.",43.320219000000002,-73.840941999999998,Museums,Historical,,,"(43.320219000000002, -73.840941999999998)"
Adirondacks,Warren County,Shelley's International Gallery of Fine Art,"Photography of Lake George and points elsewhere. Fine art and still-life paintings; modern stained glass, bronze wildlife sculpture. Post cards and handmade photo cards of the Lake George area. Works by local artists and points beyond.",43.559078900000003,-73.654925000000006,Arts & Culture,Galleries & Art spaces,http://www.shelleysinternational.com,,"(43.559078900000003, -73.654925000000006)"
Adirondacks,Warren County,Shepard Park,"Swim, picnic, playground. June-Labor Day. Free.",43.408465,-73.710823199999993,Water Adventures,Beaches,http://www.lakegeorgevillage.com,,"(43.408465, -73.710823199999993)"
Adirondacks,Warren County,Shepard's Cove Restaurant/Marina,Dock rental and pump-out station on Lake George.,43.424327400000003,-73.712292000000005,Water Adventures,Marinas,http://www.simplesimonsusa.com,,"(43.424327400000003, -73.712292000000005)"
Adirondacks,Warren County,"Shirt Factory Gallery, The","The Shirt Factory features diverse group of artists, artisans and craftspeople showcasing their works. Sculpture, fiber arts, paintings, pottery, pastels, rustic furniture, photography, gift shop and much more.",43.313754400000001,-73.637569299999996,Arts & Culture|Shopping,Crafts & Artisans|Galleries & Art spaces|Specialty Shopping,http://www.shirtfactorygf.com,,"(43.313754400000001, -73.637569299999996)"
Adirondacks,Warren County,Siamese Ponds Wilderness Hiking Trails,52 miles of marked hiking trails in southeastern part of Adirondack Park. Access to trails from Route 8 in Bakers Mills or 13th Lake Rd in North River. Over 36 ponds & lakes originate here. Contact DEC for hiking trail maps.,43.614437199999998,-74.025410399999998,Land Adventures,Hiking,http://www.dec.ny.gov/lands/22596.html,,"(43.614437199999998, -74.025410399999998)"
Adirondacks,Warren County,Silver Bay String Quartet,Weekly summer concerts . Silver Bay Association also offers a variety of music programs.,43.691444099999998,-73.501389000000003,Museums,Performing Arts,http://www.silverbay.org,,"(43.691444099999998, -73.501389000000003)"
Adirondacks,Warren County,Silver Bay YMCA,"A historic conference center offering an inspiring Adirondack experience. Daily full membership covers all facilities and activities including, nature center & trails, guided hikes, swimming, picnicking, tennis, archery, sailing, canoe, kayak.  Audubon Greenleaf rated.",43.691444099999998,-73.501389000000003,Cabins & Cottages|Convention Centers|Nature|Water Adventures,Cabins & Cottages|Convention centers|Kayaking / Canoeing,http://www.silverbay.org,,"(43.691444099999998, -73.501389000000003)"
Adirondacks,Warren County,Six Flags Great Escape Lodge & Indoor Waterpark,"Accommodation and Indoor Waterpark.  Boogie boarding, raft rides, slides, kiddie pools, water treehouse and arcade.  Luxurious-n-cozy Adirondack-style suites, Tranquility day spa and fine dining.  DAY USE PASSES AVAILABLE.",43.352507000000003,-73.697412999999997,Amusements|Hotels & Motels|Water Adventures,Hotels & Motels|Water parks,http://www.SixFlagsGreatEscapeLodge.com,,"(43.352507000000003, -73.697412999999997)"
Adirondacks,Warren County,Six Pine Street Gallery,Changing exhibits of over 20 local artists and artisans. Also a stop on seasonal Third Thursday Glens Falls Art Walk.,43.310735000000001,-73.648290000000003,Arts & Culture,Galleries & Art spaces,,,"(43.310735000000001, -73.648290000000003)"
Adirondacks,Warren County,Ski  West Mountain,"Groomed trails on leeward side of mountain for all levels. 1,010’ vertical drop, longest run 1.5 mile, 85% snowmaking, night skiing. Tubing park, terrain park; ski school, rentals, demo days, cafeteria, lounge, restaurant, ski patrol. Summer thru fall chairlift ride up, hike down; mountain biking, volleyball courts, horseshoes, bonfire pit.",43.286316999999997,-73.723768000000007,Air Adventures|Land Adventures|Snow Adventures,Bicycling|Hiking|Skiing & Boarding|Snow tubing,http://www.skiwestmountain.com,,"(43.286316999999997, -73.723768000000007)"
Adirondacks,Warren County,Snug Harbor South Marina,"Family oriented, 100 rental boats on pure Northern Lake George; free skis and bumper tubes. Deli, grocery, fast food, firewood bait & tackle all on premises.",43.662684900000002,-73.551177899999999,Water Adventures,Marinas|Motorboat rentals,http://www.snugharborsouth.com,,"(43.662684900000002, -73.551177899999999)"
Adirondacks,Warren County,South Warren Snowmobile Club Inc,Snowmobile trails in southwestern Warren County including Prospect Mountain. One of 4 area snowmobile clubs. ATV's are NOT allowed on snowmobile trails in Warren County. IMPORTANT: Rail trails from Stony Creek to North Creek now service trains; snowmobiles prohibited. Request map at www.VisitLakeGeorge.com. Connector trail to Speculator closed for 1/2 mile at Bowen Hill Rd and River Rd.,43.328040000000001,-73.839704999999995,Snow Adventures,Snowmobiling,http://www.southwarrenclub.snowclubs.com,,"(43.328040000000001, -73.839704999999995)"
